date,depart,daylight,tmax,tmin,tavg,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed
2011-09-05,-8,1300,66.0,52.5,59.0,45.5,52.5,5.5,0.0,0.0,29.41,30.08,15.05,18.5,15.7
2011-09-06,-8,1297,66.0,54.0,59.5,46.5,53.0,4.5,0.0,0.0,29.46,30.15,11.65,3.5,12.2
2011-09-07,-6,1294,70.0,55.0,62.5,47.0,54.5,2.5,0.0,0.0,29.44,30.14,11.3,1.5,12.05
2011-09-08,0,1291,74.5,59.5,67.0,53.5,59.0,0.0,2.0,0.03,29.35,30.0,13.95,2.0,14.3
2011-09-09,0,1289,72.0,62.0,67.0,60.5,62.5,0.0,2.0,0.06,29.26,29.95,8.05,4.0,8.35
2011-09-10,1,1286,77.0,57.0,67.0,59.5,62.5,0.0,2.0,0.0,29.32,29.99,0.9,14.0,2.55
2011-09-11,5,1283,83.0,58.5,70.5,59.0,63.5,0.0,6.0,0.0,29.3,29.98,4.7,26.0,5.1
2011-09-12,10,1281,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.21,29.9,9.85,23.0,10.1
2011-09-13,0,1278,74.5,57.0,65.5,54.5,60.0,0.0,1.0,0.0,29.23,29.9,4.15,31.0,8.25
2011-09-14,-11,1275,59.0,47.5,53.0,44.0,50.0,11.5,0.0,0.04,29.43,30.02,6.15,33.0,7.95
2011-09-15,-13,1272,59.5,43.0,51.0,35.5,44.5,13.5,0.0,0.0,29.64,30.32,7.3,18.5,8.75
2011-09-16,-12,1228,58.5,47.0,52.5,39.0,47.0,12.0,0.0,0.0,29.62,30.33,2.0,10.5,3.5
2011-09-17,-5,1225,68.5,51.0,59.5,44.5,52.0,5.0,0.0,0.0,29.56,30.27,8.2,11.0,9.25
2011-09-18,-4,1221,65.5,55.5,60.5,54.5,57.0,4.5,0.0,0.38,29.38,30.11,8.15,14.5,8.75
2011-09-19,-1,1219,68.5,55.0,61.5,58.0,60.0,3.0,0.0,0.32,29.27,29.96,3.95,27.5,5.8
2011-09-20,0,1216,74.5,51.0,62.5,54.0,58.0,2.0,0.0,0.0,29.3,29.98,6.55,17.5,6.7
2011-09-21,2,1213,71.5,56.5,63.5,49.0,56.0,0.5,0.0,0.0,29.26,29.94,9.8,24.5,10.65
2011-09-22,-4,1210,63.5,52.0,57.5,47.0,52.0,7.0,0.0,0.0,29.39,30.08,5.55,26.0,7.05
2011-09-23,-6,1208,62.0,48.0,55.0,45.0,50.0,10.0,0.0,0.01,29.35,30.06,5.0,36.0,6.7
2011-09-24,-4,1205,62.5,51.0,56.5,48.5,51.5,8.0,0.0,0.11,29.28,29.98,3.25,3.5,4.95
2011-09-25,-3,1202,64.5,52.0,58.0,53.0,55.0,6.5,0.0,0.16,29.16,29.87,4.4,13.5,5.65
2011-09-26,-3,1199,61.5,53.0,57.0,50.5,53.0,7.5,0.0,1.06,28.95,29.65,8.45,18.5,13.9
2011-09-27,-1,1197,63.0,54.0,58.0,53.0,55.0,6.0,0.0,0.28,29.02,29.7,3.35,5.5,7.7
2011-09-28,-1,1194,63.5,53.0,58.0,54.0,55.0,6.5,0.0,0.46,29.1,29.78,6.1,32.0,6.85
2011-09-29,-1,1191,66.0,50.0,57.5,50.5,53.5,6.5,0.0,0.08,29.01,29.7,11.45,27.5,13.1
2011-09-30,-8,1188,57.5,46.0,51.5,41.5,47.0,13.0,0.0,0.13,29.34,30.01,15.0,34.0,15.65
2011-10-01,-9,1186,56.0,43.0,49.5,40.0,45.0,15.5,0.0,0.0,29.56,30.26,10.15,35.5,10.75
2011-10-02,-4,1183,65.5,41.0,53.0,38.5,46.0,11.5,0.0,0.0,29.5,30.22,4.4,32.0,5.0
2011-10-03,0,1180,69.5,44.5,56.5,44.5,50.0,7.5,0.0,0.0,29.51,30.2,3.5,2.5,4.55
2011-10-04,3,1177,75.0,44.5,59.5,47.0,52.5,5.0,0.0,0.0,29.55,30.25,0.9,15.5,2.0
2011-10-05,8,1174,80.0,50.5,65.0,47.5,55.0,0.0,0.5,0.0,29.52,30.22,1.6,17.5,3.05
2011-10-06,10,1171,81.0,53.0,66.5,50.5,58.0,0.0,2.5,0.0,29.54,30.22,3.85,15.0,4.6
2011-10-07,13,1169,84.0,56.5,70.0,52.0,59.0,0.0,5.5,0.0,29.56,30.24,6.95,17.5,7.25
2011-10-08,12,1166,82.0,57.5,69.5,53.5,60.0,0.0,5.0,0.0,29.59,30.27,6.75,19.0,7.25
2011-10-09,11,1163,80.0,54.0,67.0,51.0,58.0,0.0,2.0,0.0,29.58,30.28,2.95,9.5,3.8
2011-10-10,10,1161,76.5,56.0,66.0,50.0,57.5,0.0,1.5,0.0,29.42,30.12,5.55,16.0,6.2
2011-10-11,14,1158,78.5,57.5,68.0,53.0,59.5,0.0,3.0,0.0,29.26,29.97,3.95,14.0,4.75
2011-10-12,13,1115,77.5,56.0,66.5,51.5,58.0,0.0,2.0,0.0,29.06,29.76,6.5,14.0,7.45
2011-10-13,6,1112,65.0,52.0,58.5,55.0,57.5,6.5,0.0,0.38,28.84,29.54,3.55,25.0,6.5
2011-10-14,2,1109,61.5,48.5,55.0,41.0,48.0,10.0,0.0,0.0,28.94,29.6,15.25,27.5,15.45
2011-10-15,2,1107,61.5,47.0,54.0,36.0,46.0,10.5,0.0,0.0,29.14,29.8,14.85,26.5,15.2
2011-10-16,3,1104,61.0,47.0,54.0,39.0,46.0,11.0,0.0,0.15,29.12,29.81,7.05,27.0,8.3
2011-10-17,-2,1101,58.0,40.5,49.0,33.0,42.0,15.5,0.0,0.0,29.14,29.86,10.7,25.5,10.85
2011-10-18,-3,1099,54.0,40.5,47.0,37.5,43.0,17.5,0.0,0.04,29.12,29.83,5.85,18.5,7.85
2011-10-19,-4,1096,49.0,44.0,46.0,40.5,44.0,18.0,0.0,0.84,28.95,29.68,18.35,18.5,18.95
2011-10-20,-5,1093,46.5,42.5,44.5,37.5,42.0,20.5,0.0,0.08,29.02,29.69,15.1,31.5,15.5
2011-10-21,-3,1090,54.5,37.5,45.5,34.0,41.0,18.5,0.0,0.0,29.36,30.04,4.45,28.5,5.55
2011-10-22,0,1048,66.0,36.0,51.0,37.0,44.5,14.0,0.0,0.0,29.32,30.02,3.45,22.0,3.8
2011-10-23,4,1045,67.5,39.5,53.5,41.5,48.5,11.5,0.0,0.21,29.22,29.94,6.0,22.5,6.9
2011-10-24,5,1043,63.0,45.0,54.0,39.0,46.5,11.0,0.0,0.03,29.38,30.05,5.35,27.5,7.2
2011-10-25,12,1040,74.0,47.0,60.0,45.5,53.0,4.0,0.0,0.08,29.15,29.86,8.3,19.0,11.35
2011-10-26,2,1037,53.5,47.0,50.0,42.0,46.0,14.5,0.0,0.0,29.22,29.9,13.15,36.0,13.4
2011-10-27,-2,1035,52.0,38.5,45.0,37.5,42.0,19.5,0.0,0.14,29.37,30.04,3.55,18.0,6.35
2011-10-28,-2,1032,54.5,35.5,45.0,32.5,40.0,20.0,0.0,0.02,29.4,30.11,5.05,21.5,5.65
2011-10-29,-2,1030,54.5,35.0,44.5,29.5,38.0,20.0,0.0,0.0,29.37,30.08,4.2,27.0,5.0
2011-10-30,-1,1027,57.0,35.0,46.0,35.0,41.5,19.0,0.0,0.14,29.3,30.02,10.6,19.0,11.15
2011-10-31,-1,1024,53.0,37.5,45.0,35.5,40.5,19.5,0.0,0.0,29.38,30.07,4.15,24.5,4.95
2012-05-01,4,1401,64.5,50.5,57.5,52.5,55.5,7.5,0.0,0.2,29.21,29.92,5.85,12.0,7.0
2012-05-02,15,1403,79.0,59.0,69.0,60.0,64.0,0.0,4.0,0.0,29.16,29.84,7.8,20.5,9.85
2012-05-03,22,1405,86.0,67.5,76.5,64.5,69.0,0.0,12.0,0.7,29.2,29.86,11.8,21.0,12.65
2012-05-04,10,1408,72.5,53.0,62.5,55.0,58.0,2.0,0.0,0.28,29.26,29.94,6.0,3.5,9.6
2012-05-05,1,1410,61.5,52.5,57.0,53.0,55.0,8.0,0.0,0.0,29.32,30.01,7.7,3.0,8.0
2012-05-06,6,1413,71.5,52.5,61.5,53.5,56.5,2.5,0.0,0.6,29.24,29.93,4.2,6.0,7.85
2012-05-07,3,1415,62.5,53.0,57.5,55.5,57.0,7.0,0.0,0.53,29.17,29.86,1.85,19.5,5.25
2012-05-08,5,1418,70.0,51.5,60.5,45.0,53.0,4.0,0.0,0.0,29.16,29.86,8.35,27.5,8.9
2012-05-09,-2,1420,60.0,46.5,53.0,43.0,48.5,11.5,0.0,0.03,29.23,29.92,4.05,18.5,7.7
2012-05-10,1,1422,66.0,45.5,55.5,33.5,46.0,9.0,0.0,0.0,29.32,30.0,3.0,4.5,6.7
2012-05-11,4,1424,78.0,45.5,61.5,39.0,52.0,3.0,0.0,0.0,29.4,30.08,9.3,20.0,9.65
2012-05-12,4,1466,68.0,52.0,60.0,43.5,51.0,5.0,0.0,0.14,29.54,30.22,5.55,2.5,9.05
2012-05-13,3,1468,70.5,51.5,61.0,32.0,48.0,4.0,0.0,0.0,29.48,30.18,7.9,3.0,8.45
2012-05-14,5,1470,80.0,44.5,62.0,36.0,51.0,2.5,0.0,0.0,29.34,30.05,2.15,16.5,4.85
2012-05-15,14,1472,85.0,56.5,70.5,44.5,56.5,0.0,6.0,0.02,29.21,29.9,8.0,24.5,12.2
2012-05-16,-1,1474,64.0,51.0,57.0,33.0,46.0,7.0,0.0,0.0,29.41,30.08,10.6,4.5,11.55
2012-05-17,1,1476,72.5,47.0,59.5,39.5,50.5,5.0,0.0,0.0,29.41,30.1,5.3,11.0,5.95
2012-05-18,9,1478,85.0,55.0,70.0,39.5,54.0,0.0,5.0,0.0,29.32,30.02,8.05,15.5,8.8
2012-05-19,16,1480,91.5,61.5,76.0,52.5,62.0,0.0,12.0,0.0,29.32,29.99,7.75,16.5,8.85
2012-05-20,18,1482,92.5,65.0,78.5,57.0,65.0,0.0,14.0,0.14,29.31,29.98,8.8,21.5,11.25
2012-05-21,0,1484,66.0,54.0,59.5,44.0,52.0,4.5,0.0,0.0,29.42,30.1,12.05,18.5,13.1
2012-05-22,0,1486,69.5,49.5,59.0,41.5,51.0,5.0,0.0,0.0,29.31,30.02,6.0,4.5,7.55
2012-05-23,4,1487,82.0,48.0,64.5,41.5,54.0,0.0,0.5,0.0,29.13,29.84,6.25,16.0,6.75
2012-05-24,15,1489,90.0,65.5,77.5,52.5,63.0,0.0,13.0,0.0,29.0,29.68,16.3,18.0,16.45
2012-05-25,12,1491,81.5,66.0,73.5,49.0,59.0,0.0,9.0,0.0,29.34,29.97,3.85,4.0,10.4
2012-05-26,11,1493,84.0,61.5,72.5,54.0,61.5,0.0,8.0,0.0,29.39,30.06,10.0,7.0,11.25
2012-05-27,22,1494,97.0,71.5,84.0,58.5,68.0,0.0,19.5,0.0,29.2,29.89,9.05,18.0,10.4
2012-05-28,23,1495,94.5,75.5,85.0,60.0,68.5,0.0,20.0,0.01,29.06,29.74,13.8,22.0,14.45
2012-05-29,9,1496,85.0,62.5,73.5,45.5,59.0,0.0,9.0,0.0,29.13,29.8,10.65,28.0,11.85
2012-05-30,-2,1498,69.5,53.0,61.0,46.0,53.0,3.5,0.0,0.0,29.25,29.9,5.65,36.0,10.0
2012-05-31,-13,1499,54.5,48.0,51.0,45.0,48.0,13.5,0.0,1.04,29.22,29.94,11.35,3.5,12.0
2012-06-01,-7,1501,64.5,49.0,56.5,43.5,49.0,8.0,0.0,0.02,29.1,29.8,8.15,36.0,10.35
2012-06-02,-1,1501,75.0,49.0,61.5,46.5,55.0,2.5,0.0,0.0,29.06,29.75,11.15,25.5,11.5
2012-06-03,5,1503,80.5,56.5,68.5,48.0,58.0,0.0,3.5,0.0,29.13,29.8,9.05,27.5,9.6
2012-06-04,3,1504,74.5,59.0,66.5,47.0,56.0,0.0,2.0,0.0,29.21,29.88,7.7,3.0,8.65
2012-06-05,-1,1506,69.5,57.0,63.0,49.0,56.0,1.5,0.0,0.0,29.32,29.99,9.25,3.5,9.65
2012-06-06,-2,1506,75.0,54.0,64.5,46.5,55.5,0.5,0.0,0.0,29.38,30.06,5.95,3.5,6.25
2012-06-07,2,1507,80.0,54.0,67.0,44.5,56.0,0.0,2.0,0.0,29.4,30.09,2.75,9.5,5.25
2012-06-08,5,1508,87.5,56.5,72.0,48.5,60.0,0.0,7.0,0.0,29.3,29.99,6.9,24.0,7.45
2012-06-09,12,1509,89.5,65.5,77.0,50.0,62.0,0.0,13.0,0.0,29.21,29.9,9.35,22.0,10.25
2012-06-10,13,1510,92.5,69.0,80.5,55.5,65.5,0.0,16.0,0.0,29.23,29.9,11.15,18.5,11.55
2012-06-11,13,1510,90.0,71.0,80.5,62.5,68.5,0.0,15.5,0.0,29.15,29.82,9.15,22.5,11.1
2012-06-12,1,1511,77.5,60.5,68.5,46.5,57.0,0.0,4.5,0.0,29.36,30.02,6.5,33.5,10.7
2012-06-13,-5,1511,71.5,55.5,63.5,45.0,55.0,1.5,0.0,0.0,29.46,30.14,7.75,8.0,7.95
2012-06-14,4,1512,86.5,58.0,72.0,48.0,59.0,0.0,7.5,0.0,29.38,30.08,7.6,12.5,8.7
2012-06-15,9,1512,93.5,63.0,78.0,48.5,61.5,0.0,13.5,0.0,29.36,30.04,7.8,15.5,9.15
2012-06-16,13,1513,94.0,69.0,81.0,60.0,68.0,0.0,17.0,0.34,29.26,29.94,10.95,19.5,12.0
2012-06-17,9,1513,86.0,68.5,77.0,59.0,66.0,0.0,12.5,0.13,29.16,29.84,5.5,23.0,7.45
2012-06-18,12,1513,93.0,70.5,81.5,65.0,71.0,0.0,17.0,0.0,29.06,29.72,16.85,21.0,17.25
2012-06-19,17,1514,94.5,76.5,85.0,65.0,71.5,0.0,21.0,0.0,29.24,29.88,14.25,20.5,14.7
2012-06-20,16,1514,94.0,76.5,85.0,62.0,70.5,0.0,20.5,0.0,29.26,29.92,15.0,20.5,15.2
2012-06-21,8,1514,84.0,70.0,76.5,59.5,66.5,0.0,12.5,0.02,29.24,29.9,7.35,26.5,9.6
2012-06-22,6,1514,85.0,63.5,74.0,52.0,62.0,0.0,9.5,0.0,29.29,29.96,2.15,19.5,6.0
2012-06-23,5,1514,86.5,62.5,74.0,55.0,63.5,0.0,10.0,0.0,29.31,29.99,3.1,8.0,5.25
2012-06-24,9,1514,93.0,67.5,80.0,57.5,65.5,0.0,15.5,0.0,29.27,29.94,2.4,3.5,7.6
2012-06-25,-3,1514,75.0,61.5,68.0,48.5,58.0,0.0,3.5,0.0,29.38,30.05,14.5,3.5,14.85
2012-06-26,-1,1513,82.0,59.5,70.5,50.5,59.5,0.0,6.0,0.0,29.3,29.99,4.55,9.0,5.8
2012-06-27,4,1513,91.0,60.5,75.5,51.0,63.0,0.0,11.0,0.0,29.17,29.86,11.7,20.0,12.0
2012-06-28,17,1512,100.5,76.5,88.5,68.5,74.0,0.0,23.5,0.1,29.11,29.77,7.4,25.5,9.8
2012-06-29,8,1512,88.0,69.5,78.5,61.5,68.0,0.0,14.0,0.35,29.18,29.82,2.1,19.5,7.6
2012-06-30,9,1512,90.5,69.5,79.5,67.5,72.0,0.0,15.5,0.0,29.14,29.81,6.45,23.5,7.0
2012-07-01,8,1511,90.5,67.0,78.5,67.5,71.5,0.0,14.0,0.28,29.26,29.92,2.95,22.5,5.5
2012-07-02,13,1511,97.5,72.5,84.5,69.0,74.0,0.0,20.5,0.0,29.24,29.92,5.1,23.0,5.75
2012-07-03,15,1510,95.5,77.0,86.0,67.0,73.5,0.0,21.5,0.0,29.16,29.84,9.55,24.0,10.0
2012-07-04,19,1508,101.5,79.5,90.0,68.0,75.0,0.0,26.0,0.0,29.18,29.84,8.8,25.0,9.25
2012-07-05,19,1508,102.5,79.0,90.5,68.5,75.0,0.0,26.0,0.14,29.22,29.88,4.8,25.0,7.25
2012-07-06,21,1507,103.5,82.5,92.5,71.0,77.0,0.0,28.5,0.0,29.24,29.9,5.7,27.5,7.1
2012-07-07,14,1507,98.0,73.5,85.5,67.5,72.5,0.0,21.0,0.0,29.29,29.94,7.75,1.5,11.35
2012-07-08,4,1505,85.0,71.0,77.5,56.0,65.0,0.0,13.5,0.0,29.36,30.02,12.0,3.0,12.3
2012-07-09,6,1504,89.5,67.0,78.0,58.0,65.5,0.0,13.5,0.0,29.35,30.02,4.8,5.5,6.85
2012-07-10,2,1504,82.5,69.0,75.5,55.5,64.0,0.0,11.0,0.0,29.42,30.08,10.35,4.0,10.6
2012-07-11,3,1502,86.5,66.5,76.0,57.0,65.0,0.0,12.0,0.0,29.42,30.09,6.55,8.5,8.45
2012-07-12,6,1501,90.5,68.5,79.0,53.5,64.5,0.0,15.0,0.0,29.38,30.05,7.25,11.0,8.7
2012-07-13,9,1499,93.0,71.5,82.0,63.0,69.0,0.0,17.5,0.14,29.34,30.02,3.3,14.0,6.4
2012-07-14,7,1499,89.5,70.5,80.0,65.5,70.0,0.0,15.0,0.0,29.33,30.01,1.55,23.5,5.65
2012-07-15,9,1497,95.0,70.5,82.5,66.0,71.5,0.0,18.0,0.0,29.32,30.0,2.15,24.0,7.1
2012-07-16,11,1495,97.5,74.5,85.5,65.5,72.5,0.0,21.5,0.0,29.22,29.9,7.85,23.5,8.4
2012-07-17,15,1494,99.0,79.5,89.0,66.5,74.0,0.0,24.5,0.0,29.16,29.82,8.75,25.5,9.6
2012-07-18,9,1492,92.5,71.5,82.0,71.0,74.0,0.0,17.0,0.7,29.21,29.88,5.65,4.0,8.75
2012-07-19,3,1490,84.0,70.5,77.0,70.0,72.0,0.0,12.5,0.84,29.22,29.88,4.6,4.5,10.25
2012-07-20,1,1490,81.5,68.5,74.5,60.0,65.5,0.0,10.5,0.0,29.36,30.03,9.95,4.0,10.6
2012-07-21,2,1488,88.0,67.0,77.5,63.0,69.0,0.0,12.5,0.0,29.36,30.04,3.85,25.0,4.6
2012-07-22,5,1486,89.5,71.5,80.0,65.5,70.5,0.0,16.0,0.0,29.34,30.03,5.9,20.5,6.45
2012-07-23,15,1484,97.5,81.0,89.0,67.5,74.0,0.0,24.5,0.0,29.23,29.9,9.9,24.0,10.65
2012-07-24,3,1482,86.0,70.0,77.5,65.5,70.5,0.0,13.5,0.46,29.28,29.93,6.1,4.5,7.6
2012-07-25,11,1480,100.0,72.0,85.5,67.0,73.0,0.0,21.5,0.0,29.02,29.72,9.3,20.0,12.1
2012-07-26,5,1479,89.0,70.5,79.5,69.0,72.5,0.0,15.0,0.39,29.03,29.69,6.2,24.5,8.95
2012-07-27,2,1477,86.5,68.0,77.0,64.0,68.5,0.0,12.5,0.02,29.2,29.83,5.05,32.5,8.75
2012-07-28,1,1475,82.5,69.0,75.5,60.0,66.0,0.0,11.0,0.0,29.4,30.06,6.65,5.5,8.35
2012-07-29,0,1473,86.5,65.5,76.0,58.5,66.0,0.0,11.0,0.0,29.34,30.02,4.5,14.5,5.8
2012-07-30,7,1471,92.5,71.5,81.5,61.5,69.0,0.0,17.5,0.0,29.22,29.9,6.0,20.5,7.2
2012-07-31,3,1469,85.5,69.5,77.0,65.0,69.5,0.0,13.0,0.16,29.24,29.9,4.1,5.0,7.5
2012-08-01,6,1466,89.5,69.5,79.5,63.5,69.0,0.0,14.5,0.0,29.22,29.9,2.65,15.5,4.2
2012-08-02,7,1464,93.0,68.5,80.5,62.0,69.0,0.0,16.0,0.0,29.16,29.84,2.4,12.5,6.65
2012-08-03,10,1462,94.5,72.5,83.5,66.0,72.0,0.0,18.5,0.0,29.18,29.85,4.8,8.5,6.1
2012-08-04,9,1460,94.0,71.5,82.5,68.5,72.0,0.0,18.0,0.7,29.18,29.84,4.3,19.5,6.45
2012-08-05,2,1458,84.5,68.0,76.0,59.0,66.0,0.0,11.5,0.0,29.38,30.03,6.4,30.5,8.7
2012-08-06,1,1456,85.5,64.5,74.5,56.0,64.0,0.0,10.5,0.0,29.38,30.06,3.15,23.5,4.45
2012-08-07,4,1453,93.0,64.5,78.5,59.5,67.5,0.0,14.0,0.0,29.24,29.93,6.5,25.0,7.8
2012-08-08,5,1451,84.0,73.5,78.5,62.0,68.0,0.0,14.0,0.0,29.26,29.94,8.2,5.5,8.6
2012-08-09,-4,1449,76.0,64.5,70.0,62.5,65.5,0.0,5.5,0.02,29.18,29.86,7.15,4.0,9.4
2012-08-10,-4,1446,76.0,61.5,68.5,55.0,60.5,0.0,4.0,0.29,29.22,29.9,13.4,35.5,14.3
2012-08-11,-6,1404,78.5,57.0,67.5,52.5,59.0,0.0,3.0,0.0,29.28,29.96,6.15,35.0,8.25
2012-08-12,-7,1402,76.5,58.0,67.0,53.5,60.5,0.0,2.5,0.0,29.3,29.98,3.55,22.0,4.25
2012-08-13,-8,1399,70.5,61.5,65.5,61.0,63.0,0.0,1.5,0.37,29.26,29.96,0.5,9.0,2.75
2012-08-14,-2,1397,83.0,57.5,70.0,60.0,64.0,0.0,5.5,0.0,29.23,29.91,0.7,8.5,4.55
2012-08-15,3,1395,85.5,66.0,75.5,59.5,66.0,0.0,11.0,0.0,29.22,29.9,5.45,22.5,6.3
2012-08-16,-3,1352,76.0,63.0,69.5,61.0,65.0,0.0,4.5,0.35,29.16,29.84,7.15,23.5,10.1
2012-08-17,-5,1350,76.5,58.5,67.5,51.5,58.5,0.0,2.5,0.0,29.3,29.98,4.1,33.5,6.9
2012-08-18,-7,1347,77.5,55.0,66.0,49.0,57.5,0.0,1.5,0.0,29.28,29.98,2.9,14.5,4.75
2012-08-19,-1,1345,79.0,60.5,69.5,49.5,58.5,0.0,5.0,0.0,29.25,29.93,1.7,9.0,3.9
2012-08-20,-5,1342,75.0,59.0,67.0,55.0,60.0,0.0,2.0,0.3,29.28,29.96,2.9,6.5,5.1
2012-08-21,-5,1340,79.0,55.5,67.0,50.5,58.5,0.0,2.5,0.0,29.38,30.06,2.35,11.0,4.6
2012-08-22,-1,1337,84.5,63.0,73.5,51.5,60.5,0.0,9.0,0.0,29.37,30.02,5.1,19.0,7.2
2012-08-23,7,1334,91.5,66.5,79.0,55.0,64.0,0.0,14.0,0.02,29.36,30.04,7.3,18.0,7.7
2012-08-24,8,1331,93.5,67.5,80.5,56.5,66.0,0.0,15.5,0.0,29.31,29.98,7.6,18.5,8.35
2012-08-25,10,1329,93.5,68.5,80.5,56.5,66.0,0.0,16.5,0.0,29.32,30.0,7.45,18.5,8.05
2012-08-26,3,1326,80.0,67.0,73.0,66.0,68.0,0.0,9.0,2.12,29.32,30.0,5.1,18.0,7.3
2012-08-27,7,1323,88.0,67.5,77.5,61.5,67.0,0.0,13.0,0.0,29.35,30.02,3.8,2.5,6.0
2012-08-28,5,1321,85.5,64.0,74.5,60.5,65.5,0.0,10.0,0.0,29.4,30.07,3.85,7.0,5.45
2012-08-29,5,1318,84.0,67.5,75.5,58.5,65.0,0.0,11.0,0.0,29.36,30.04,4.9,12.0,5.55
2012-08-30,7,1316,90.5,66.5,78.5,58.0,66.0,0.0,13.5,0.0,29.31,29.98,9.55,20.0,10.0
2012-08-31,13,1313,92.5,71.5,81.5,64.0,70.0,0.0,17.5,0.0,29.35,30.01,5.65,23.5,10.25
2012-09-01,5,1310,76.5,72.0,74.0,67.0,70.0,0.0,9.5,0.12,29.32,30.0,11.05,5.5,11.15
2012-09-02,10,1308,81.5,74.0,77.5,69.0,71.5,0.0,13.0,0.0,29.21,29.9,10.9,6.0,11.4
2012-09-03,12,1305,87.5,72.0,79.5,69.5,73.0,0.0,15.0,0.0,29.2,29.92,4.8,6.5,5.15
2012-09-04,10,1302,89.5,67.0,78.0,68.5,72.0,0.0,13.5,0.48,29.17,29.85,2.6,7.5,7.55
2012-09-05,8,1300,86.0,64.5,75.0,64.0,68.0,0.0,10.5,0.16,29.14,29.8,3.6,23.0,6.75
2012-09-06,10,1297,86.0,69.0,77.5,61.0,67.0,0.0,12.5,0.0,29.21,29.88,2.5,18.5,6.1
2012-09-07,2,1294,78.0,60.0,68.5,59.5,63.5,0.0,4.5,0.13,29.14,29.81,4.15,34.0,9.2
2012-09-08,-2,1291,73.0,55.0,63.5,49.5,56.0,0.5,0.0,0.26,29.17,29.86,8.85,30.5,11.1
2012-09-09,-2,1289,72.0,55.5,63.5,51.0,56.5,1.0,0.0,0.0,29.38,30.03,8.4,35.0,9.45
2012-09-10,-2,1286,76.0,53.0,64.0,48.5,56.0,0.5,0.5,0.0,29.46,30.14,5.25,18.0,5.7
2012-09-11,3,1283,83.5,55.5,69.0,52.0,60.0,0.0,5.0,0.0,29.41,30.1,10.5,20.0,10.9
2012-09-12,10,1281,86.5,63.0,74.5,55.0,62.5,0.0,10.0,0.0,29.44,30.11,9.65,21.0,9.95
2012-09-13,-2,1278,71.5,55.0,63.0,54.0,58.0,1.5,0.0,0.16,29.56,30.24,8.25,35.5,9.95
2012-09-14,0,1275,75.5,52.5,63.5,45.5,54.5,0.5,0.0,0.0,29.6,30.29,5.35,29.5,6.75
2012-09-15,1,1272,79.0,52.5,65.5,45.0,55.0,0.0,1.0,0.0,29.5,30.21,1.8,16.0,3.75
2012-09-16,-1,1228,77.5,52.5,65.0,46.5,55.5,1.0,1.0,0.0,29.34,30.04,4.8,21.5,5.25
2012-09-17,3,1225,78.5,57.0,67.5,55.5,59.5,0.0,3.0,0.22,29.14,29.84,4.9,25.5,9.0
2012-09-18,-9,1221,63.5,48.5,56.0,38.0,47.0,9.0,0.0,0.0,29.24,29.92,11.5,32.5,11.9
2012-09-19,-6,1219,73.5,44.0,58.5,39.5,50.0,6.0,0.0,0.0,29.23,29.94,14.95,20.0,15.15
2012-09-20,0,1216,72.0,53.5,62.5,38.5,50.5,2.0,0.0,0.0,29.2,29.89,8.2,27.5,8.95
2012-09-21,-8,1213,60.5,50.0,55.0,45.5,50.5,9.5,0.0,0.14,29.16,29.86,1.75,29.5,6.6
2012-09-22,-10,1210,59.5,45.5,52.0,40.0,46.0,12.0,0.0,0.02,29.32,29.99,10.15,29.0,11.0
2012-09-23,-10,1208,61.5,41.5,51.0,35.0,43.5,13.0,0.0,0.0,29.52,30.22,5.3,29.0,6.4
2012-09-24,-7,1205,70.5,39.5,54.5,33.5,46.0,9.5,0.0,0.0,29.32,30.06,11.1,22.5,11.35
2012-09-25,2,1202,77.0,51.5,64.0,51.5,57.0,1.0,0.5,0.0,29.16,29.86,8.1,20.5,8.5
2012-09-26,1,1199,68.5,55.0,61.5,50.0,55.0,3.0,0.0,0.0,29.36,30.02,9.4,2.5,9.95
2012-09-27,-4,1197,66.5,47.5,56.5,46.0,51.5,7.5,0.0,0.0,29.46,30.16,7.8,35.5,8.4
2012-09-28,0,1194,67.0,51.0,58.5,48.0,52.5,5.5,0.0,0.0,29.44,30.13,7.3,18.5,8.6
2012-09-29,5,1191,79.0,48.5,63.5,46.0,53.0,1.0,0.0,0.0,29.32,30.03,2.15,35.0,5.7
2012-09-30,-1,1188,66.5,51.0,58.5,46.0,51.5,6.0,0.0,0.0,29.26,29.96,7.15,3.0,8.5
2012-10-01,-1,1186,66.0,48.5,57.0,45.5,52.0,7.5,0.0,0.0,29.16,29.87,4.05,5.0,4.85
2012-10-02,3,1183,69.0,56.0,62.5,49.5,55.5,2.5,0.0,0.0,29.17,29.86,10.45,3.0,10.8
2012-10-03,4,1180,66.0,60.0,63.0,58.0,60.0,2.0,0.0,0.15,29.26,29.94,3.5,21.0,5.9
2012-10-04,6,1177,79.0,49.5,64.0,51.5,56.0,1.0,0.5,0.11,29.35,30.02,10.85,23.5,12.45
2012-10-05,-12,1174,50.5,40.5,45.0,31.0,40.0,19.0,0.0,0.0,29.4,30.1,9.1,27.5,9.75
2012-10-06,-14,1171,50.0,34.5,42.0,27.5,37.0,22.5,0.0,0.0,29.44,30.14,8.85,29.5,9.2
